#{"t_start": 1734076374.7427983, "env_id": "None"}
r,l,t,is_broken
0.0,1,2.121537,False
0.0,1,3.977151,False
0.0,1,5.793698,False
0.0,1,8.190918,False
0.0,1,10.094465,False
0.0,1,11.788248,False
0.0,1,13.561258,False
0.0,1,15.667888,False
0.0,1,17.315153,False
0.0,1,19.216122,False
0.0,1,21.354245,False
0.0,1,23.370069,False
0.0,1,28.144137,False
0.0,1,32.752725,False
0.0,1,37.09358,False
0.0,1,45.213333,False
0.0,1,53.312385,False
0.0,1,55.672514,False
0.0,1,60.812541,False
0.0,1,65.872767,False
