#{"t_start": 1736978622.031214, "env_id": "None"}
r,l,t,is_broken
-24.166238,5,3.79024,True
-11.990375,5,7.374801,False
0.097429,1,7.915908,False
0.09188,1,8.296065,False
-0.740697,5,10.933981,True
0.093616,2,11.872779,False
-0.448962,5,15.312487,False
-0.567586,5,18.952777,True
-296.626365,5,21.656916,False
0.003996,5,25.45593,True
-2.210033,5,28.138033,False
-2090.757345,5,31.481254,False
6e-06,1,31.984774,False
6e-06,1,32.4892,False
2.7e-05,5,35.979659,True
6e-06,1,36.370269,False
-5e-06,5,39.120617,False
-0.077836,5,41.728045,False
7e-06,1,42.098564,False
6e-06,1,42.469885,False
7e-06,1,42.878572,False
-2e-06,2,43.84681,False
-0.00013,5,47.86317,False
-0.000895,3,49.497537,False
-6.7e-05,5,52.083822,True
-0.00019,5,54.599468,True
7e-06,1,54.961454,False
-0.031384,2,55.839441,False
-3.6e-05,5,58.989224,True
8e-06,1,59.367178,False
9e-06,4,61.327786,False
-1e-06,2,62.75495,False
-5.4e-05,4,64.703615,False
-0.000167,5,67.30738,True
-6e-06,4,69.42435,False
8e-06,1,69.807957,False
-0.028506,5,72.742923,False
2.5e-05,4,74.691993,False
